query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames,,,,,,,,,,,,,,,
XP_015930691.1,XM_054861156.1,41.008,1924,1111,10,33,1944,279,6014,0,1212,63.83,0,3,,,,,,,,,,,,,,
XP_015931146.1,XM_054861511.1,58.444,450,183,3,38,486,94,1434,0,564,76.67,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054862883.1,28.481,474,309,8,44,489,224,1639,2.29E-64,222,47.89,0,2,,,,,,,,,,,,,,
XP_015931146.1,XM_054850588.1,29.147,422,283,6,68,482,34,1272,4.01E-61,207,49.29,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054850591.1,30.053,376,259,4,93,465,1,1125,2.17E-60,205,49.73,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054854448.1,30.137,438,229,8,67,480,22,1176,3.87E-53,184,43.15,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054868552.1,31.908,304,199,4,184,485,251,1144,1.40E-51,181,49.67,0,2,,,,,,,,,,,,,,
XP_015931146.1,XM_054864551.1,32.862,283,186,2,220,500,325,1167,8.25E-48,170,51.24,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054864551.1,38.554,83,51,0,40,122,22,270,1.87E-15,78.2,68.67,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054865320.1,27.975,479,310,14,44,501,40,1434,1.09E-47,173,47.18,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054863007.1,27.061,473,284,10,69,488,31,1425,3.96E-46,168,43.76,0,1,,,,,,,,,,,,,,
XP_015931146.1,XM_054850936.1,25.847,472,304,9,44,488,445,1803,4.43E-38,147,43.43,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054852508.1,86.235,247,26,1,38,276,73,813,1.55E-110,320,88.66,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054860963.1,81.159,69,13,0,28,96,484,690,2.14E-31,121,88.41,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054858330.1,58.824,68,28,0,29,96,307,510,2.16E-20,89,72.06,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054864654.1,67.797,59,19,0,38,96,148,324,2.49E-20,89.7,83.05,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054852832.1,66.102,59,20,0,38,96,433,609,3.79E-20,88.6,79.66,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054852914.1,64.407,59,21,0,38,96,436,612,5.01E-20,89.4,83.05,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054851247.1,66.102,59,20,0,38,96,291,467,8.99E-20,89,83.05,0,3,,,,,,,,,,,,,,
XP_015931233.1,XM_054851246.1,66.102,59,20,0,38,96,327,503,9.19E-20,89,83.05,0,3,,,,,,,,,,,,,,
XP_015931233.1,XM_054857574.1,61.404,57,22,0,38,94,322,492,1.93E-19,84.3,80.7,0,1,,,,,,,,,,,,,,
XP_015931233.1,XM_054859314.1,64.407,59,21,0,38,96,997,1173,1.98E-19,87.8,77.97,0,1,,,,,,,,,,,,,,
XP_015903529.1,XM_054862805.1,67.108,830,258,9,20,838,5,2482,0,1076,79.16,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054862803.1,65.452,851,261,10,20,838,5,2554,0,1065,77.44,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054862804.1,64.91,835,273,9,20,838,5,2497,0,1040,77.13,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054862806.1,64.656,829,261,8,20,838,5,2425,0,1031,76.84,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054860479.1,39.657,875,478,16,1,838,218,2803,0,583,56.57,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054860482.1,39.527,845,471,14,1,838,218,2653,0,566,56.8,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054860483.1,39.824,796,456,13,1,789,218,2557,0,552,57.66,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054860484.1,39.824,796,456,13,1,789,218,2557,0,552,57.66,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054860481.1,39.232,859,485,15,1,838,218,2746,6.93E-180,564,56.58,0,2,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,25.055,455,301,16,41,489,10788,12050,3.52E-29,126,42.2,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,24.578,415,278,15,90,493,10083,11255,1.55E-23,108,42.65,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,27.247,356,232,10,148,501,11634,12626,2.58E-22,103,42.98,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,23.009,452,292,12,85,509,7233,8501,2.86E-22,103,37.17,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,22.249,409,294,9,90,492,3831,5003,5.62E-21,99.8,40.1,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,25.117,426,273,15,90,498,1935,3125,1.52E-20,98.2,40.14,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,23.955,359,249,10,144,492,6849,7883,7.14E-20,96.3,39.55,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,23.243,370,238,15,146,493,5394,6431,1.24E-17,89,38.92,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,21.34,403,265,12,140,511,5946,7091,1.60E-16,85.1,39.21,0,3,,,,,,,,,,,,,,
XP_015903529.1,XM_054857950.1,22.646,393,270,10,69,444,8901,10028,8.56E-13,73.2,35.37,0,3,,,,,,,,,,,,,,
XP_015903633.1,XM_054866826.1,82.234,1289,201,6,1,1277,355,4173,0,1994,90.69,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054861105.1,73.921,1112,239,7,11,1109,169,3390,0,1551,83.54,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054860469.1,33.573,557,315,14,402,926,907,2508,1.80E-65,241,51.53,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054860469.1,40.777,103,53,1,175,269,457,765,2.77E-10,65.5,55.34,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054866536.1,32.051,546,305,13,414,916,1090,2658,7.41E-61,230,50.92,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054866536.1,31.048,248,135,9,39,268,190,879,2.42E-13,75.5,49.19,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054866542.1,32.051,546,305,13,414,916,1110,2678,7.44E-61,230,50.92,0,3,,,,,,,,,,,,,,
XP_015903633.1,XM_054866542.1,31.048,248,135,9,39,268,210,899,2.42E-13,75.5,49.19,0,3,,,,,,,,,,,,,,
XP_015903633.1,XM_054866529.1,32.051,546,305,13,414,916,1213,2781,7.65E-61,230,50.92,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054866529.1,31.048,248,135,9,39,268,313,1002,2.43E-13,75.5,49.19,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054859689.1,30.503,636,344,20,385,1000,611,2284,1.25E-60,224,47.96,0,2,,,,,,,,,,,,,,
XP_015903633.1,XM_054858643.1,30.503,636,344,20,385,1000,835,2508,1.37E-60,225,47.96,0,1,,,,,,,,,,,,,,
XP_015903633.1,XM_054860179.1,32.605,549,317,13,393,907,1041,2630,2.46E-60,228,51.73,0,3,,,,,,,,,,,,,,
XP_015903633.1,XM_054860179.1,27.642,246,153,11,35,269,246,941,4.21E-10,65.1,47.97,0,3,,,,,,,,,,,,,,
XP_015903633.1,XM_054857287.1,32.447,564,326,14,402,934,1110,2729,3.61E-60,228,50.89,0,3,,,,,,,,,,,,,,
XP_015904698.1,XM_054851696.1,77.044,318,73,0,21,338,358,1311,4.28E-167,474,89.62,0,1,,,,,,,,,,,,,,
XP_015904698.1,XM_054863310.1,54.276,304,139,0,25,328,253,1164,1.00E-87,283,72.37,0,1,,,,,,,,,,,,,,
XP_015904698.1,XM_054868507.1,44.554,303,166,2,33,333,520,1428,8.64E-71,233,67.33,0,1,,,,,,,,,,,,,,
XP_015904698.1,XM_054868509.1,37.578,322,197,2,16,333,251,1216,1.04E-65,219,62.73,0,2,,,,,,,,,,,,,,
XP_015904698.1,XM_054859406.1,37.538,333,203,3,5,333,76,1071,2.40E-65,210,60.66,0,1,,,,,,,,,,,,,,
XP_015904698.1,XM_054859389.1,22.222,270,204,4,31,300,13,804,1.04E-13,71.2,46.67,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054861924.1,58.98,490,186,4,10,495,66,1502,0,563,76.33,0,3,,,,,,,,,,,,,,
XP_015905896.1,XM_054863313.1,46.154,364,175,3,115,457,103,1194,3.63E-103,315,66.76,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054862197.1,34.394,503,320,5,1,498,103,1596,5.21E-96,302,57.06,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054862198.1,32.4,500,292,4,1,498,103,1470,3.93E-82,265,53,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054861925.1,33.735,332,208,6,173,497,97,1077,3.75E-50,168,56.02,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054861925.1,56.41,39,17,0,142,180,6,122,3.75E-50,49.7,69.23,0,3,,,,,,,,,,,,,,
XP_015905896.1,XM_054868973.1,27.66,329,203,4,20,313,121,1107,3.43E-32,130,46.2,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054858546.1,24.356,427,270,8,85,497,412,1575,2.51E-29,122,44.73,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054862204.1,24.385,447,271,14,78,499,554,1768,1.72E-24,108,43.18,0,2,,,,,,,,,,,,,,
XP_015905896.1,XM_054856829.1,24.667,450,281,13,60,497,388,1599,6.46E-23,102,43.11,0,1,,,,,,,,,,,,,,
XP_015905896.1,XM_054852340.1,25.45,444,249,15,80,497,870,2033,5.82E-22,99.8,41.89,0,3,,,,,,,,,,,,,,
XP_015906964.1,XM_054852286.1,39.167,120,67,1,2,115,339,698,3.56E-28,105,59.17,0,3,,,,,,,,,,,,,,
XP_015906964.1,XM_054855062.1,35,120,72,2,2,115,136,495,5.39E-25,93.2,56.67,0,1,,,,,,,,,,,,,,
XP_015906964.1,XM_054851911.1,37.069,116,71,1,2,115,380,727,1.21E-18,79,62.07,0,2,,,,,,,,,,,,,,
XP_015906964.1,XM_054858392.1,31.783,129,69,4,1,112,744,1124,6.41E-11,58.2,50.39,0,3,,,,,,,,,,,,,,
XP_015906964.1,XM_054868395.1,34.444,90,46,4,32,110,339,602,2.83E-07,47.4,48.89,0,3,,,,,,,,,,,,,,
XP_015907215.1,XM_054855643.1,66.138,189,63,1,19,207,84,647,4.52E-94,276,82.54,0,3,,,,,,,,,,,,,,
XP_015907215.1,XM_054854957.1,65.608,189,64,1,19,207,75,638,1.44E-93,275,81.48,0,3,,,,,,,,,,,,,,
XP_015907215.1,XM_054855693.1,66.489,188,62,1,20,207,90,650,1.00E-92,273,80.32,0,3,,,,,,,,,,,,,,
XP_015907215.1,XM_054854958.1,64.55,189,66,1,19,207,76,639,3.10E-91,269,80.95,0,1,,,,,,,,,,,,,,
XP_015907215.1,XM_054851317.1,57.068,191,78,3,19,207,283,849,1.23E-73,235,71.2,0,1,,,,,,,,,,,,,,
XP_015907215.1,XM_054851316.1,57.068,191,78,3,19,207,310,876,1.44E-73,235,71.2,0,1,,,,,,,,,,,,,,
XP_015907215.1,XM_054850547.1,53.927,191,85,3,19,207,164,733,8.21E-69,217,67.54,0,2,,,,,,,,,,,,,,
XP_015907215.1,XM_054850548.1,50.259,193,89,4,19,207,88,657,4.05E-66,205,65.8,0,1,,,,,,,,,,,,,,
XP_015907215.1,XM_054855189.1,45.833,192,101,3,19,208,406,978,7.64E-58,186,63.54,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054857262.1,75.088,566,137,3,10,574,459,2147,0,739,84.81,0,3,,,,,,,,,,,,,,
XP_015907635.1,XM_054851114.1,51.128,532,218,2,39,567,133,1611,9.71E-157,460,67.86,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851633.1,48.79,537,231,7,39,557,131,1663,7.98E-145,437,67.97,0,2,,,,,,,,,,,,,,
XP_015907635.1,XM_054851736.1,47.027,555,249,7,37,574,216,1796,1.86E-144,432,67.21,0,3,,,,,,,,,,,,,,
XP_015907635.1,XM_054851729.1,47.016,553,248,7,39,574,218,1792,9.41E-144,431,67.27,0,2,,,,,,,,,,,,,,
XP_015907635.1,XM_054851656.1,45.556,540,281,5,39,575,136,1725,3.68E-142,424,67.78,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851664.1,42.593,540,261,6,39,575,136,1617,8.10E-130,391,63.7,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054854006.1,46.805,532,256,6,36,554,127,1680,8.55E-129,416,68.23,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851672.1,41.852,540,255,6,39,575,136,1587,1.11E-122,372,63.15,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054854007.1,45.556,450,218,6,36,472,127,1434,7.67E-101,316,67.33,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XP_015907635.1,XM_054857262.1,75.088,566,137,3,10,574,459,2147,0,739,84.81,0,3,,,,,,,,,,,,,,
XP_015907635.1,XM_054851114.1,51.128,532,218,2,39,567,133,1611,9.71E-157,460,67.86,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851633.1,48.79,537,231,7,39,557,131,1663,7.98E-145,437,67.97,0,2,,,,,,,,,,,,,,
XP_015907635.1,XM_054851736.1,47.027,555,249,7,37,574,216,1796,1.86E-144,432,67.21,0,3,,,,,,,,,,,,,,
XP_015907635.1,XM_054851729.1,47.016,553,248,7,39,574,218,1792,9.41E-144,431,67.27,0,2,,,,,,,,,,,,,,
XP_015907635.1,XM_054851656.1,45.556,540,281,5,39,575,136,1725,3.68E-142,424,67.78,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851664.1,42.593,540,261,6,39,575,136,1617,8.10E-130,391,63.7,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054854006.1,46.805,532,256,6,36,554,127,1680,8.55E-129,416,68.23,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054851672.1,41.852,540,255,6,39,575,136,1587,1.11E-122,372,63.15,0,1,,,,,,,,,,,,,,
XP_015907635.1,XM_054854007.1,45.556,450,218,6,36,472,127,1434,7.67E-101,316,67.33,0,1,,,,,,,,,,,,,,
XP_015907748.1,XM_054850388.1,68.557,194,53,3,43,233,194,760,4.44E-75,229,80.41,0,2,,,,,,,,,,,,,,
XP_015907778.1,XM_054851911.1,54.762,168,76,0,23,190,224,727,5.79E-56,178,70.83,0,2,,,,,,,,,,,,,,
XP_015907778.1,XM_054855062.1,35,160,99,2,36,190,16,495,8.26E-32,113,56.25,0,1,,,,,,,,,,,,,,
XP_015907778.1,XM_054852286.1,29.146,199,121,3,12,190,102,698,3.94E-27,105,48.74,0,3,,,,,,,,,,,,,,
XP_015907778.1,XM_054851913.1,25.837,209,119,8,4,190,137,721,5.14E-11,60.1,43.54,0,2,,,,,,,,,,,,,,
XP_015907778.1,XM_054868395.1,38.043,92,46,4,103,185,333,602,5.27E-09,54.3,51.09,0,3,,,,,,,,,,,,,,
XP_015907778.1,XM_054858392.1,27.778,90,62,2,60,148,729,992,9.87E-08,51.2,55.56,0,3,,,,,,,,,,,,,,
XP_015909528.1,XM_054860350.1,63.542,288,105,0,1,288,283,1146,2.74E-134,388,80.21,0,1,,,,,,,,,,,,,,
XP_015909528.1,XM_054862645.1,60.069,288,113,1,1,288,136,993,9.71E-121,357,75.35,0,1,,,,,,,,,,,,,,
XP_015909528.1,XM_054862311.1,60.069,288,113,1,1,288,203,1060,6.19E-118,357,75.35,0,2,,,,,,,,,,,,,,
XP_015909528.1,XM_054862703.1,49.275,276,140,0,13,288,234,1061,6.85E-93,282,72.46,0,3,,,,,,,,,,,,,,
XP_015909528.1,XM_054862239.1,46.953,279,147,1,8,286,184,1017,4.68E-92,276,66.67,0,1,,,,,,,,,,,,,,
XP_015909528.1,XM_054862694.1,52.889,225,106,0,64,288,20,694,1.68E-78,248,74.67,0,2,,,,,,,,,,,,,,
XP_015909528.1,XM_054862858.1,36.786,280,169,4,1,277,180,1004,5.15E-55,192,58.21,0,3,,,,,,,,,,,,,,
XP_015909528.1,XM_054862859.1,36.786,280,169,4,1,277,270,1094,5.16E-55,192,58.21,0,3,,,,,,,,,,,,,,
XP_015909528.1,XM_054862856.1,36.786,280,169,4,1,277,1112,1936,5.28E-55,192,58.21,0,2,,,,,,,,,,,,,,
XP_015909528.1,XM_054862184.1,34.211,266,171,3,16,279,186,977,1.43E-50,172,57.14,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054862377.1,80.935,535,102,0,1,535,149,1753,0,916,90.28,0,2,,,,,,,,,,,,,,
XP_015909762.1,XM_054852734.1,50,520,258,1,3,520,138,1697,0,565,69.62,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852735.1,50,520,258,1,3,520,113,1672,0,565,69.62,0,2,,,,,,,,,,,,,,
XP_015909762.1,XM_054852639.1,50.936,534,253,2,3,534,63,1643,0,558,70.41,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852638.1,50.936,534,253,2,3,534,84,1664,0,558,70.41,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852640.1,50.936,534,253,2,3,534,261,1841,0,558,70.41,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852597.1,50.996,502,246,0,2,503,162,1667,0,556,70.32,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852756.1,50.095,529,264,0,3,531,102,1688,0,549,68.43,0,3,,,,,,,,,,,,,,
XP_015909762.1,XM_054852757.1,50.095,529,264,0,3,531,182,1768,0,549,68.43,0,2,,,,,,,,,,,,,,
XP_015909762.1,XM_054852927.1,49.2,500,254,0,4,503,75,1574,0,545,69.2,0,3,,,,,,,,,,,,,,
XP_015909873.1,XM_054857709.1,44.291,289,157,2,1,285,127,993,1.47E-73,231,60.21,0,1,,,,,,,,,,,,,,
XP_015909873.1,XM_054857728.1,40.351,285,165,2,1,285,126,965,4.10E-73,228,61.05,0,3,,,,,,,,,,,,,,
XP_015909873.1,XM_054857686.1,40.625,288,164,2,1,281,52,915,3.11E-72,225,59.38,0,1,,,,,,,,,,,,,,
XP_015909873.1,XM_054866446.1,40.278,288,165,2,1,281,1043,1906,7.95E-68,223,59.38,0,2,,,,,,,,,,,,,,
XP_015909873.1,XM_054866446.1,40.484,289,170,2,1,287,152,1018,1.64E-66,219,58.48,0,2,,,,,,,,,,,,,,
XP_015909873.1,XM_054851550.1,43.682,277,152,2,13,285,5,835,1.09E-67,214,59.57,0,2,,,,,,,,,,,,,,
XP_015909873.1,XM_054857718.1,35.662,272,169,4,1,269,286,1092,6.39E-58,190,61.03,0,1,,,,,,,,,,,,,,
XP_015909873.1,XM_054852441.1,35.955,267,168,2,17,283,235,1026,1.21E-49,168,55.06,0,1,,,,,,,,,,,,,,
XP_015909873.1,XM_054852442.1,35.955,267,168,2,17,283,239,1030,1.24E-49,168,55.06,0,2,,,,,,,,,,,,,,
XP_015909873.1,XM_054852440.1,35.052,291,177,4,2,283,190,1053,1.74E-49,168,53.95,0,1,,,,,,,,,,,,,,
XP_015909873.1,XM_054857659.1,34.926,272,173,3,7,278,166,969,1.09E-46,160,55.15,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851255.1,62.817,710,237,9,1,708,403,2457,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851255.1,62.817,710,237,9,1,708,403,2457,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851256.1,62.817,710,237,9,1,708,394,2448,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851256.1,62.817,710,237,9,1,708,394,2448,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851257.1,62.445,679,228,9,32,708,70,2031,0,763,76.73,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851257.1,62.445,679,228,9,32,708,70,2031,0,763,76.73,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054868092.1,42.045,88,48,1,293,377,1252,1515,6.95E-08,56.6,63.64,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054868092.1,42.045,88,48,1,293,377,1252,1515,6.95E-08,56.6,63.64,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851255.1,62.817,710,237,9,1,708,403,2457,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851255.1,62.817,710,237,9,1,708,403,2457,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851256.1,62.817,710,237,9,1,708,394,2448,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851256.1,62.817,710,237,9,1,708,394,2448,0,806,76.9,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851257.1,62.445,679,228,9,32,708,70,2031,0,763,76.73,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054851257.1,62.445,679,228,9,32,708,70,2031,0,763,76.73,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054868092.1,42.045,88,48,1,293,377,1252,1515,6.95E-08,56.6,63.64,0,1,,,,,,,,,,,,,,
XP_015909902.1,XM_054868092.1,42.045,88,48,1,293,377,1252,1515,6.95E-08,56.6,63.64,0,1,,,,,,,,,,,,,,
XP_015910234.1,XM_054851417.1,69.244,595,153,8,129,693,699,2483,0,764,83.03,0,3,,,,,,,,,,,,,,
XP_015910234.1,XM_054851417.1,72.549,51,13,1,18,67,354,506,1.67E-05,48.9,84.31,0,3,,,,,,,,,,,,,,
XP_015910234.1,XM_054861423.1,44.643,56,31,0,191,246,2962,3129,8.06E-08,56.2,60.71,0,1,,,,,,,,,,,,,,
XP_015910234.1,XM_054862636.1,35.714,70,45,0,190,259,3876,4085,2.56E-07,54.7,57.14,0,3,,,,,,,,,,,,,,
XP_015910234.1,XM_054868260.1,30.667,75,46,1,191,259,1419,1643,1.92E-05,48.5,49.33,0,3,,,,,,,,,,,,,,
XP_015910234.1,XM_054856220.1,32.836,67,45,0,190,256,621,821,1.76E-04,45.4,52.24,0,3,,,,,,,,,,,,,,
XP_015910426.1,XM_054852611.1,34.113,513,299,12,54,551,22,1488,1.01E-67,229,51.27,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054852232.1,35.04,371,234,4,217,584,1,1101,6.51E-62,211,51.48,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054868378.1,35.714,336,187,11,266,586,31,996,1.86E-53,187,53.57,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054868377.1,29.921,381,237,8,215,585,40,1122,2.06E-47,172,49.08,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054857457.1,36.325,234,144,2,354,584,97,792,1.77E-40,149,50.43,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054859377.1,32.778,360,210,9,256,599,1,1032,6.35E-40,150,47.5,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054859580.1,25.828,453,293,13,165,602,13,1287,2.11E-34,136,45.7,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054857768.1,33.725,255,159,5,351,599,115,867,9.14E-27,111,47.45,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054850197.1,27.937,315,199,8,223,527,13,903,7.59E-20,92.4,46.98,0,1,,,,,,,,,,,,,,
XP_015910426.1,XM_054855209.1,33.188,229,125,6,256,468,1,651,1.54E-19,87.8,48.91,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850525.1,32.927,82,47,3,724,798,1537,1779,0.023,38.9,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,25.221,452,318,6,5,447,265,1587,1.24E-41,164,47.12,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054854516.1,28.643,199,134,4,603,797,2230,2814,4.26E-19,92.8,49.75,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850455.1,32.927,82,47,3,724,798,1537,1779,0.023,38.5,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054850525.1,32.927,82,47,3,724,798,1537,1779,0.023,38.9,48.78,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
XP_015910526.1,XM_054858497.1,43.945,801,417,5,12,797,154,2505,0,702,63.67,0,1,,,,,,,,,,,,,,
