HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0042792	OG0002270	gnl|BL_ORD_ID|11964 lcl|NC_072737.1_cds_XP_054717107.1_11965 [gene=LOC129226523] [db_xref=GeneID:129226523] [protein=LOW QUALITY PROTEIN: serine/threonine-protein kinase OSR1-like] [exception=unclassified translation discrepancy] [protein_id=XP_054717107.1] [location=join(7191517..7191569,7342128..7342342,7345561..7345607,7345609..7345647,7345649..7345675,7347038..7347146,7352771..7352912,7356627..7356682,7359724..7359935,7367336..7367469,7367564..7367612,7368935..7369000,7369673..7369777,7373971..7374162,7377726..7377775,7387875..7387927,7389707..7389775,7390725..7390786,7395479..7395559)] [gbkey=CDS]	gnl|BL_ORD_ID|11964 lcl|NC_072737.1_cds_XP_054717107.1_11965	LOC129226523	GeneID:129226523	LOW QUALITY PROTEIN: serine/threonine-protein kinase OSR1-like	XP_054717107.1	join(7191517..7191569,7342128..7342342,7345561..7345607,7345609..7345647,7345649..7345675,7347038..7347146,7352771..7352912,7356627..7356682,7359724..7359935,7367336..7367469,7367564..7367612,7368935..7369000,7369673..7369777,7373971..7374162,7377726..7377775,7387875..7387927,7389707..7389775,7390725..7390786,7395479..7395559)	CDS	0.0	1392	1842	[55, 1761]
N5.HOG0042793	OG0002270	gnl|BL_ORD_ID|11964 lcl|NC_072737.1_cds_XP_054717107.1_11965 [gene=LOC129226523] [db_xref=GeneID:129226523] [protein=LOW QUALITY PROTEIN: serine/threonine-protein kinase OSR1-like] [exception=unclassified translation discrepancy] [protein_id=XP_054717107.1] [location=join(7191517..7191569,7342128..7342342,7345561..7345607,7345609..7345647,7345649..7345675,7347038..7347146,7352771..7352912,7356627..7356682,7359724..7359935,7367336..7367469,7367564..7367612,7368935..7369000,7369673..7369777,7373971..7374162,7377726..7377775,7387875..7387927,7389707..7389775,7390725..7390786,7395479..7395559)] [gbkey=CDS]	gnl|BL_ORD_ID|11964 lcl|NC_072737.1_cds_XP_054717107.1_11965	LOC129226523	GeneID:129226523	LOW QUALITY PROTEIN: serine/threonine-protein kinase OSR1-like	XP_054717107.1	join(7191517..7191569,7342128..7342342,7345561..7345607,7345609..7345647,7345649..7345675,7347038..7347146,7352771..7352912,7356627..7356682,7359724..7359935,7367336..7367469,7367564..7367612,7368935..7369000,7369673..7369777,7373971..7374162,7377726..7377775,7387875..7387927,7389707..7389775,7390725..7390786,7395479..7395559)	CDS	0.0	768	870	[55, 912]
N5.HOG0042801	OG0002271	gnl|BL_ORD_ID|15152 lcl|NC_072739.1_cds_XP_054721001.1_15153 [gene=LOC129230610] [db_xref=GeneID:129230610] [protein=RNA polymerase II elongation factor ELL2-like] [protein_id=XP_054721001.1] [location=complement(join(16933828..16933983,16935312..16935483,16936924..16936993,16939105..16939669,16942313..16942391,16943664..16943820,16945745..16945815,16947069..16947309,16948144..16948178,16948272..16948388,16949534..16949646,17022525..17022572,17038334..17038465))] [gbkey=CDS]	gnl|BL_ORD_ID|15152 lcl|NC_072739.1_cds_XP_054721001.1_15153	LOC129230610	GeneID:129230610	RNA polymerase II elongation factor ELL2-like	XP_054721001.1	complement(join(16933828..16933983,16935312..16935483,16936924..16936993,16939105..16939669,16942313..16942391,16943664..16943820,16945745..16945815,16947069..16947309,16948144..16948178,16948272..16948388,16949534..16949646,17022525..17022572,17038334..17038465))	CDS	5.73792e-151	714	1071	[1, 1065]
N5.HOG0042811	OG0002272	gnl|BL_ORD_ID|97 lcl|NC_072731.1_cds_XP_054718602.1_98 [gene=LOC129227975] [db_xref=GeneID:129227975] [protein=2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2-like isoform X4] [protein_id=XP_054718602.1] [location=join(12688015..12688137,12690266..12690322,12691624..12691734,12691823..12691919,12699779..12699903,12704379..12704544,12705783..12705958)] [gbkey=CDS]	gnl|BL_ORD_ID|97 lcl|NC_072731.1_cds_XP_054718602.1_98	LOC129227975	GeneID:129227975	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2-like isoform X4	XP_054718602.1	join(12688015..12688137,12690266..12690322,12691624..12691734,12691823..12691919,12699779..12699903,12704379..12704544,12705783..12705958)	CDS	4.38871e-17	108	264	[28, 291]
N5.HOG0042817	OG0002273	gnl|BL_ORD_ID|16155 lcl|NC_072739.1_cds_XP_054721054.1_16156 [gene=LOC129230664] [db_xref=GeneID:129230664] [protein=solute carrier family 25 member 16-like] [protein_id=XP_054721054.1] [location=join(121648581..121648659,121657277..121657369,121659118..121659251,121660790..121660850,121661401..121661522,121661609..121661675,121662563..121662725,121666582..121666650,121667436..121667610)] [gbkey=CDS]	gnl|BL_ORD_ID|16155 lcl|NC_072739.1_cds_XP_054721054.1_16156	LOC129230664	GeneID:129230664	solute carrier family 25 member 16-like	XP_054721054.1	join(121648581..121648659,121657277..121657369,121659118..121659251,121660790..121660850,121661401..121661522,121661609..121661675,121662563..121662725,121666582..121666650,121667436..121667610)	CDS	1.65532e-168	672	954	[1, 951]
N5.HOG0042820	OG0002273	gnl|BL_ORD_ID|16155 lcl|NC_072739.1_cds_XP_054721054.1_16156 [gene=LOC129230664] [db_xref=GeneID:129230664] [protein=solute carrier family 25 member 16-like] [protein_id=XP_054721054.1] [location=join(121648581..121648659,121657277..121657369,121659118..121659251,121660790..121660850,121661401..121661522,121661609..121661675,121662563..121662725,121666582..121666650,121667436..121667610)] [gbkey=CDS]	gnl|BL_ORD_ID|16155 lcl|NC_072739.1_cds_XP_054721054.1_16156	LOC129230664	GeneID:129230664	solute carrier family 25 member 16-like	XP_054721054.1	join(121648581..121648659,121657277..121657369,121659118..121659251,121660790..121660850,121661401..121661522,121661609..121661675,121662563..121662725,121666582..121666650,121667436..121667610)	CDS	0.0	855	966	[1, 963]
N5.HOG0042822	OG0002274	gnl|BL_ORD_ID|4029 lcl|NC_072732.1_cds_XP_054707591.1_4030 [gene=LOC129217334] [db_xref=GeneID:129217334] [protein=glyoxylate reductase/hydroxypyruvate reductase-like isoform X1] [protein_id=XP_054707591.1] [location=complement(join(129790325..129790440,129797850..129797980,129804172..129804334,129805324..129805401,129809194..129809288,129811127..129811243,129813211..129813283,129823579..129823709,129827575..129827673,129830228..129830271))] [gbkey=CDS]	gnl|BL_ORD_ID|4029 lcl|NC_072732.1_cds_XP_054707591.1_4030	LOC129217334	GeneID:129217334	glyoxylate reductase/hydroxypyruvate reductase-like isoform X1	XP_054707591.1	complement(join(129790325..129790440,129797850..129797980,129804172..129804334,129805324..129805401,129809194..129809288,129811127..129811243,129813211..129813283,129823579..129823709,129827575..129827673,129830228..129830271))	CDS	0.0	723	978	[70, 1047]
N5.HOG0042836	OG0002275	gnl|BL_ORD_ID|6269 lcl|NC_072733.1_cds_XP_054709407.1_6270 [gene=LOC129219112] [db_xref=GeneID:129219112] [protein=tyrosine-protein kinase HTK16-like] [protein_id=XP_054709407.1] [location=complement(join(194466294..194466494,194468450..194468576,194470077..194470168,194470254..194470439,194475896..194476042,194478891..194478961,194490660..194490795,194493848..194493885,194496794..194496911,194502443..194502580,194504095..194504162,194516204..194516309,194518873..194519010,194521764..194521948,194527881..194528024,194544286..194544444,194545601..194545736))] [gbkey=CDS]	gnl|BL_ORD_ID|6269 lcl|NC_072733.1_cds_XP_054709407.1_6270	LOC129219112	GeneID:129219112	tyrosine-protein kinase HTK16-like	XP_054709407.1	complement(join(194466294..194466494,194468450..194468576,194470077..194470168,194470254..194470439,194475896..194476042,194478891..194478961,194490660..194490795,194493848..194493885,194496794..194496911,194502443..194502580,194504095..194504162,194516204..194516309,194518873..194519010,194521764..194521948,194527881..194528024,194544286..194544444,194545601..194545736))	CDS	0.0	984	1371	[1, 1368]
N5.HOG0042844	OG0002276	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT
N5.HOG0042852	OG0002277	gnl|BL_ORD_ID|2940 lcl|NC_072732.1_cds_XP_054724759.1_2941 [gene=LOC129235099] [db_xref=GeneID:129235099] [protein=LOW QUALITY PROTEIN: uncharacterized protein LOC129235099] [exception=unclassified translation discrepancy] [protein_id=XP_054724759.1] [location=complement(join(19756186..19756289,19765640..19765754,19770102..19772128,19775690..19775795,19775797..19775872,19776786..19776925,19777437..19777835,19784544..19784675,19794803..19798195))] [gbkey=CDS]	gnl|BL_ORD_ID|2940 lcl|NC_072732.1_cds_XP_054724759.1_2941	LOC129235099	GeneID:129235099	LOW QUALITY PROTEIN: uncharacterized protein LOC129235099	XP_054724759.1	complement(join(19756186..19756289,19765640..19765754,19770102..19772128,19775690..19775795,19775797..19775872,19776786..19776925,19777437..19777835,19784544..19784675,19794803..19798195))	CDS	1.16425e-112	696	1083	[3163, 4212]
N5.HOG0042854	OG0002278	gnl|BL_ORD_ID|8376 lcl|NC_072734.1_cds_XP_054711408.1_8377 [gene=LOC129220997] [db_xref=GeneID:129220997] [protein=ankyrin repeat and IBR domain-containing protein 1-like] [protein_id=XP_054711408.1] [location=join(171988108..171988295,171989615..171989813,171994643..171994699,171995528..171995653,171999599..171999652,171999738..171999855,172004427..172004635,172006750..172006838,172010322..172010466,172013946..172014122,172020816..172021028,172022642..172022869,172024891..172025059,172027259..172027372,172028249..172028363,172032331..172032374,172034113..172034471)] [gbkey=CDS]	gnl|BL_ORD_ID|8376 lcl|NC_072734.1_cds_XP_054711408.1_8377	LOC129220997	GeneID:129220997	ankyrin repeat and IBR domain-containing protein 1-like	XP_054711408.1	join(171988108..171988295,171989615..171989813,171994643..171994699,171995528..171995653,171999599..171999652,171999738..171999855,172004427..172004635,172006750..172006838,172010322..172010466,172013946..172014122,172020816..172021028,172022642..172022869,172024891..172025059,172027259..172027372,172028249..172028363,172032331..172032374,172034113..172034471)	CDS	7.13312e-39	192	312	[280, 591]
N5.HOG0042857	OG0002278	gnl|BL_ORD_ID|8376 lcl|NC_072734.1_cds_XP_054711408.1_8377 [gene=LOC129220997] [db_xref=GeneID:129220997] [protein=ankyrin repeat and IBR domain-containing protein 1-like] [protein_id=XP_054711408.1] [location=join(171988108..171988295,171989615..171989813,171994643..171994699,171995528..171995653,171999599..171999652,171999738..171999855,172004427..172004635,172006750..172006838,172010322..172010466,172013946..172014122,172020816..172021028,172022642..172022869,172024891..172025059,172027259..172027372,172028249..172028363,172032331..172032374,172034113..172034471)] [gbkey=CDS]	gnl|BL_ORD_ID|8376 lcl|NC_072734.1_cds_XP_054711408.1_8377	LOC129220997	GeneID:129220997	ankyrin repeat and IBR domain-containing protein 1-like	XP_054711408.1	join(171988108..171988295,171989615..171989813,171994643..171994699,171995528..171995653,171999599..171999652,171999738..171999855,172004427..172004635,172006750..172006838,172010322..172010466,172013946..172014122,172020816..172021028,172022642..172022869,172024891..172025059,172027259..172027372,172028249..172028363,172032331..172032374,172034113..172034471)	CDS	6.03452e-135	660	1230	[1420, 2583]
N5.HOG0042861	OG0002279	gnl|BL_ORD_ID|16416 lcl|NC_072739.1_cds_XP_054719968.1_16417 [gene=LOC129229639] [db_xref=GeneID:129229639] [protein=methyl-CpG-binding protein 2-like] [protein_id=XP_054719968.1] [location=join(146632577..146632735,146634962..146635150,146636707..146637116,146640750..146641125)] [gbkey=CDS]	gnl|BL_ORD_ID|16416 lcl|NC_072739.1_cds_XP_054719968.1_16417	LOC129229639	GeneID:129229639	methyl-CpG-binding protein 2-like	XP_054719968.1	join(146632577..146632735,146634962..146635150,146636707..146637116,146640750..146641125)	CDS	1.81212e-09	81	186	[688, 864]
N5.HOG0042863	OG0002279	gnl|BL_ORD_ID|5880 lcl|NC_072733.1_cds_XP_054709271.1_5881 [gene=LOC129218977] [db_xref=GeneID:129218977] [protein=uncharacterized protein LOC129218977] [protein_id=XP_054709271.1] [location=join(144323218..144323543,144325094..144325463,144326628..144327314)] [gbkey=CDS]	gnl|BL_ORD_ID|5880 lcl|NC_072733.1_cds_XP_054709271.1_5881	LOC129218977	GeneID:129218977	uncharacterized protein LOC129218977	XP_054709271.1	join(144323218..144323543,144325094..144325463,144326628..144327314)	CDS	2.74315e-18	177	543	[13, 531]
N5.HOG0042889	OG0002281	gnl|BL_ORD_ID|13170 lcl|NC_072737.1_cds_XP_054716426.1_13171 [gene=LOC129225918] [db_xref=GeneID:129225918] [protein=RAB11-binding protein RELCH homolog] [protein_id=XP_054716426.1] [location=complement(join(139473971..139474109,139474815..139474968,139476386..139476502,139479500..139479638,139482715..139482778,139486566..139486748,139491260..139491366,139492359..139492444,139510312..139510484,139510576..139510732,139513438..139513618,139515039..139515203,139515348..139515488,139517701..139517772,139520797..139520887,139529842..139529954,139535620..139535800,139538957..139539205,139541481..139541599,139542841..139543023,139544271..139544434,139547855..139547926,139554493..139554582,139565055..139565358))] [gbkey=CDS]	gnl|BL_ORD_ID|13170 lcl|NC_072737.1_cds_XP_054716426.1_13171	LOC129225918	GeneID:129225918	RAB11-binding protein RELCH homolog	XP_054716426.1	complement(join(139473971..139474109,139474815..139474968,139476386..139476502,139479500..139479638,139482715..139482778,139486566..139486748,139491260..139491366,139492359..139492444,139510312..139510484,139510576..139510732,139513438..139513618,139515039..139515203,139515348..139515488,139517701..139517772,139520797..139520887,139529842..139529954,139535620..139535800,139538957..139539205,139541481..139541599,139542841..139543023,139544271..139544434,139547855..139547926,139554493..139554582,139565055..139565358))	CDS	6.68349e-106	516	591	[82, 672]
N5.HOG0042892	OG0002281	gnl|BL_ORD_ID|13170 lcl|NC_072737.1_cds_XP_054716426.1_13171 [gene=LOC129225918] [db_xref=GeneID:129225918] [protein=RAB11-binding protein RELCH homolog] [protein_id=XP_054716426.1] [location=complement(join(139473971..139474109,139474815..139474968,139476386..139476502,139479500..139479638,139482715..139482778,139486566..139486748,139491260..139491366,139492359..139492444,139510312..139510484,139510576..139510732,139513438..139513618,139515039..139515203,139515348..139515488,139517701..139517772,139520797..139520887,139529842..139529954,139535620..139535800,139538957..139539205,139541481..139541599,139542841..139543023,139544271..139544434,139547855..139547926,139554493..139554582,139565055..139565358))] [gbkey=CDS]	gnl|BL_ORD_ID|13170 lcl|NC_072737.1_cds_XP_054716426.1_13171	LOC129225918	GeneID:129225918	RAB11-binding protein RELCH homolog	XP_054716426.1	complement(join(139473971..139474109,139474815..139474968,139476386..139476502,139479500..139479638,139482715..139482778,139486566..139486748,139491260..139491366,139492359..139492444,139510312..139510484,139510576..139510732,139513438..139513618,139515039..139515203,139515348..139515488,139517701..139517772,139520797..139520887,139529842..139529954,139535620..139535800,139538957..139539205,139541481..139541599,139542841..139543023,139544271..139544434,139547855..139547926,139554493..139554582,139565055..139565358))	CDS	0.0	1992	2838	[622, 3435]
N5.HOG0042898	OG0002282	gnl|BL_ORD_ID|16771 lcl|NC_072740.1_cds_XP_054721580.1_16772 [gene=LOC129231316] [db_xref=GeneID:129231316] [protein=G protein-coupled receptor kinase 2-like] [protein_id=XP_054721580.1] [location=complement(join(31273793..31273943,31280445..31280581,31288892..31289029,31291976..31292119,31294274..31294393,31294476..31294564,31295997..31296086,31300562..31300599,31302158..31302351,31302528..31302732,31305936..31305976))] [gbkey=CDS]	gnl|BL_ORD_ID|16771 lcl|NC_072740.1_cds_XP_054721580.1_16772	LOC129231316	GeneID:129231316	G protein-coupled receptor kinase 2-like	XP_054721580.1	complement(join(31273793..31273943,31280445..31280581,31288892..31289029,31291976..31292119,31294274..31294393,31294476..31294564,31295997..31296086,31300562..31300599,31302158..31302351,31302528..31302732,31305936..31305976))	CDS	0.0	1272	1350	[1, 1347]
N5.HOG0042907	OG0002283	gnl|BL_ORD_ID|7263 lcl|NC_072734.1_cds_XP_054711049.1_7264 [gene=LOC129220645] [db_xref=GeneID:129220645] [protein=DNA topoisomerase 2-binding protein 1-like] [protein_id=XP_054711049.1] [location=join(76540993..76541452,76547827..76551617)] [gbkey=CDS]	gnl|BL_ORD_ID|7263 lcl|NC_072734.1_cds_XP_054711049.1_7264	LOC129220645	GeneID:129220645	DNA topoisomerase 2-binding protein 1-like	XP_054711049.1	join(76540993..76541452,76547827..76551617)	CDS	1.54758e-169	930	1938	[2395, 4251]
N5.HOG0042911	OG0002283	gnl|BL_ORD_ID|7263 lcl|NC_072734.1_cds_XP_054711049.1_7264 [gene=LOC129220645] [db_xref=GeneID:129220645] [protein=DNA topoisomerase 2-binding protein 1-like] [protein_id=XP_054711049.1] [location=join(76540993..76541452,76547827..76551617)] [gbkey=CDS]	gnl|BL_ORD_ID|7263 lcl|NC_072734.1_cds_XP_054711049.1_7264	LOC129220645	GeneID:129220645	DNA topoisomerase 2-binding protein 1-like	XP_054711049.1	join(76540993..76541452,76547827..76551617)	CDS	0.0	2178	4506	[7, 4245]
