HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0046839	OG0002767	gnl|BL_ORD_ID|28385 lcl|NC_092213.1_cds_XP_015926914.2_28386 [gene=LOC107454290] [db_xref=GeneID:107454290] [protein=putative leucine-rich repeat-containing protein DDB_G0290503 isoform X2] [protein_id=XP_015926914.2] [location=join(38231041..38231053,38233110..38233201,38236140..38236274,38237006..38238582,38240521..38240732,38241363..38242615,38243318..38243434,38244882..38244983,38246123..38246266,38248001..38248074,38250008..38250064,38251688..38251782,38254179..38254216)] [gbkey=CDS]	gnl|BL_ORD_ID|28385 lcl|NC_092213.1_cds_XP_015926914.2_28386	LOC107454290	GeneID:107454290	putative leucine-rich repeat-containing protein DDB_G0290503 isoform X2	XP_015926914.2	join(38231041..38231053,38233110..38233201,38236140..38236274,38237006..38238582,38240521..38240732,38241363..38242615,38243318..38243434,38244882..38244983,38246123..38246266,38248001..38248074,38250008..38250064,38251688..38251782,38254179..38254216)	CDS	1.22256e-89	681	1701	[28, 1560]
N5.HOG0046856	OG0002768	gnl|BL_ORD_ID|13742 lcl|NC_092208.1_cds_XP_042896251.2_13743 [gene=LOC107436165] [db_xref=GeneID:107436165] [protein=integrin beta-PS isoform X1] [protein_id=XP_042896251.2] [location=complement(join(33939878..33939949,33941485..33941651,33942294..33942410,33944466..33944598,33945712..33946017,33948087..33948159,33949646..33949785,33950681..33950836,33951749..33951800,33953221..33953297,33954485..33954670,33954751..33954828,33956914..33956997,33957226..33957312,33959649..33959739,33959851..33959947,33962553..33962684,33962782..33962866,33964638..33964745,33967327..33967329))] [gbkey=CDS]	gnl|BL_ORD_ID|13742 lcl|NC_092208.1_cds_XP_042896251.2_13743	LOC107436165	GeneID:107436165	integrin beta-PS isoform X1	XP_042896251.2	complement(join(33939878..33939949,33941485..33941651,33942294..33942410,33944466..33944598,33945712..33946017,33948087..33948159,33949646..33949785,33950681..33950836,33951749..33951800,33953221..33953297,33954485..33954670,33954751..33954828,33956914..33956997,33957226..33957312,33959649..33959739,33959851..33959947,33962553..33962684,33962782..33962866,33964638..33964745,33967327..33967329))	CDS	0.0	1263	1584	[4, 1587]
N5.HOG0046860	OG0002769	gnl|BL_ORD_ID|205 lcl|NC_092204.1_cds_XP_042900811.1_206 [gene=LOC107440453] [db_xref=GeneID:107440453] [protein=histone acetyltransferase KAT5 isoform X1] [protein_id=XP_042900811.1] [location=join(7166895..7166939,7173424..7173481,7185016..7185057,7194009..7194080,7195979..7196118,7196961..7196990,7198392..7198478,7198564..7198716,7200351..7200434,7201881..7201970,7203124..7203264,7203342..7203435,7206944..7207106,7212269..7212485)] [gbkey=CDS]	gnl|BL_ORD_ID|205 lcl|NC_092204.1_cds_XP_042900811.1_206	LOC107440453	GeneID:107440453	histone acetyltransferase KAT5 isoform X1	XP_042900811.1	join(7166895..7166939,7173424..7173481,7185016..7185057,7194009..7194080,7195979..7196118,7196961..7196990,7198392..7198478,7198564..7198716,7200351..7200434,7201881..7201970,7203124..7203264,7203342..7203435,7206944..7207106,7212269..7212485)	CDS	0.0	1269	1413	[4, 1416]
N5.HOG0046862	OG0002770	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443 [gene=LOC107453642] [db_xref=GeneID:107453642] [protein=thioredoxin domain-containing protein 11] [protein_id=XP_042905850.1] [location=join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)] [gbkey=CDS]	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443	LOC107453642	GeneID:107453642	thioredoxin domain-containing protein 11	XP_042905850.1	join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)	CDS	0.0	933	1311	[1285, 2595]
N5.HOG0046863	OG0002770	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443 [gene=LOC107453642] [db_xref=GeneID:107453642] [protein=thioredoxin domain-containing protein 11] [protein_id=XP_042905850.1] [location=join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)] [gbkey=CDS]	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443	LOC107453642	GeneID:107453642	thioredoxin domain-containing protein 11	XP_042905850.1	join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)	CDS	0.0	840	1203	[4, 1200]
N5.HOG0046865	OG0002770	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443 [gene=LOC107453642] [db_xref=GeneID:107453642] [protein=thioredoxin domain-containing protein 11] [protein_id=XP_042905850.1] [location=join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)] [gbkey=CDS]	gnl|BL_ORD_ID|26442 lcl|NC_092212.1_cds_XP_042905850.1_26443	LOC107453642	GeneID:107453642	thioredoxin domain-containing protein 11	XP_042905850.1	join(72223054..72223223,72225202..72225412,72229668..72229895,72230992..72231085,72231838..72231941,72233316..72233381,72235950..72236078,72238596..72239375,72240492..72240540,72240630..72240784,72242670..72242782,72242882..72242962,72244770..72245274)	CDS	0.0	2094	2640	[1, 2628]
N5.HOG0046868	OG0002771	gnl|BL_ORD_ID|9362 lcl|NC_092206.1_cds_XP_015908650.2_9363 [gene=LOC107440285] [db_xref=GeneID:107440285] [protein=transforming growth factor beta regulator 1] [protein_id=XP_015908650.2] [location=join(97037736..97037754,97042091..97042158,97046136..97046206,97046735..97046854,97050068..97050134,97054598..97054652,97077211..97077418,97079816..97079903)] [gbkey=CDS]	gnl|BL_ORD_ID|9362 lcl|NC_092206.1_cds_XP_015908650.2_9363	LOC107440285	GeneID:107440285	transforming growth factor beta regulator 1	XP_015908650.2	join(97037736..97037754,97042091..97042158,97046136..97046206,97046735..97046854,97050068..97050134,97054598..97054652,97077211..97077418,97079816..97079903)	CDS	3.12394e-43	354	756	[1, 615]
N5.HOG0046869	OG0002771	gnl|BL_ORD_ID|9362 lcl|NC_092206.1_cds_XP_015908650.2_9363 [gene=LOC107440285] [db_xref=GeneID:107440285] [protein=transforming growth factor beta regulator 1] [protein_id=XP_015908650.2] [location=join(97037736..97037754,97042091..97042158,97046136..97046206,97046735..97046854,97050068..97050134,97054598..97054652,97077211..97077418,97079816..97079903)] [gbkey=CDS]	gnl|BL_ORD_ID|9362 lcl|NC_092206.1_cds_XP_015908650.2_9363	LOC107440285	GeneID:107440285	transforming growth factor beta regulator 1	XP_015908650.2	join(97037736..97037754,97042091..97042158,97046136..97046206,97046735..97046854,97050068..97050134,97054598..97054652,97077211..97077418,97079816..97079903)	CDS	8.44298e-46	282	312	[1, 312]
N5.HOG0046871	OG0002772	gnl|BL_ORD_ID|27696 lcl|NC_092213.1_cds_XP_015923052.1_27697 [gene=LOC107451466] [db_xref=GeneID:107451466] [protein=dehydrogenase/reductase SDR family protein 7-like isoform X1] [protein_id=XP_015923052.1] [location=join(14806654..14806698,14810749..14810932,14813545..14813642,14815169..14815388,14817863..14817955,14820811..14820963,14826955..14827169)] [gbkey=CDS]	gnl|BL_ORD_ID|27696 lcl|NC_092213.1_cds_XP_015923052.1_27697	LOC107451466	GeneID:107451466	dehydrogenase/reductase SDR family protein 7-like isoform X1	XP_015923052.1	join(14806654..14806698,14810749..14810932,14813545..14813642,14815169..14815388,14817863..14817955,14820811..14820963,14826955..14827169)	CDS	0.0	747	948	[61, 1008]
N5.HOG0046872	OG0002773	gnl|BL_ORD_ID|6979 lcl|NC_092206.1_cds_XP_042900418.1_6980 [gene=LOC107436462] [db_xref=GeneID:107436462] [protein=ragulator complex protein LAMTOR3] [protein_id=XP_042900418.1] [location=join(15564699..15564812,15566277..15566315,15568137..15568171,15569835..15569893,15571997..15572130,15573713..15573776,15575695..15575765)] [gbkey=CDS]	gnl|BL_ORD_ID|6979 lcl|NC_092206.1_cds_XP_042900418.1_6980	LOC107436462	GeneID:107436462	ragulator complex protein LAMTOR3	XP_042900418.1	join(15564699..15564812,15566277..15566315,15568137..15568171,15569835..15569893,15571997..15572130,15573713..15573776,15575695..15575765)	CDS	2.10612e-62	270	369	[115, 483]
N5.HOG0046876	OG0002774	gnl|BL_ORD_ID|5996 lcl|NC_092205.1_cds_XP_042904948.1_5997 [gene=LOC107442697] [db_xref=GeneID:107442697] [protein=DNA repair protein complementing XP-C cells homolog] [protein_id=XP_042904948.1] [location=join(91536862..91538888,91541185..91541410,91542890..91543058,91544386..91544479,91545787..91545880,91548816..91548908)] [gbkey=CDS]	gnl|BL_ORD_ID|5996 lcl|NC_092205.1_cds_XP_042904948.1_5997	LOC107442697	GeneID:107442697	DNA repair protein complementing XP-C cells homolog	XP_042904948.1	join(91536862..91538888,91541185..91541410,91542890..91543058,91544386..91544479,91545787..91545880,91548816..91548908)	CDS	0.0	819	1029	[1675, 2703]
N5.HOG0046891	OG0002775	gnl|BL_ORD_ID|10040 lcl|NC_092207.1_cds_XP_071035550.1_10041 [gene=LOC107441412] [db_xref=GeneID:107441412] [protein=bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase isoform X2] [partial=3'] [exception=annotated by transcript or proteomic data] [protein_id=XP_071035550.1] [location=complement(join(<14224306..14224464,14226855..14227032,14228164..14228333,14230029..14230233,14231248..14231426,14231514..14231709))] [gbkey=CDS]	gnl|BL_ORD_ID|10040 lcl|NC_092207.1_cds_XP_071035550.1_10041	LOC107441412	GeneID:107441412	bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase isoform X2	XP_071035550.1	complement(join(<14224306..14224464,14226855..14227032,14228164..14228333,14230029..14230233,14231248..14231426,14231514..14231709))	CDS	0.0	834	1086	[1, 1086]
N5.HOG0046893	OG0002776	gnl|BL_ORD_ID|5740 lcl|NC_092205.1_cds_XP_071033937.1_5741 [gene=LOC107449698] [db_xref=GeneID:107449698] [protein=diuretic hormone class 2-like] [protein_id=XP_071033937.1] [location=complement(join(84239362..84239500,84252959..84253057,84270408..84270496))] [gbkey=CDS]	gnl|BL_ORD_ID|5740 lcl|NC_092205.1_cds_XP_071033937.1_5741	LOC107449698	GeneID:107449698	diuretic hormone class 2-like	XP_071033937.1	complement(join(84239362..84239500,84252959..84253057,84270408..84270496))	CDS	3.21809e-59	264	330	[1, 327]
N5.HOG0046894	OG0002776	gnl|BL_ORD_ID|29174 lcl|NC_092213.1_cds_XP_071042864.1_29175 [gene=LOC107451280] [db_xref=GeneID:107451280] [protein=diuretic hormone class 2-like] [protein_id=XP_071042864.1] [location=complement(join(61363526..61363664,61374424..61374525,61379566..61379666))] [gbkey=CDS]	gnl|BL_ORD_ID|29174 lcl|NC_092213.1_cds_XP_071042864.1_29175	LOC107451280	GeneID:107451280	diuretic hormone class 2-like	XP_071042864.1	complement(join(61363526..61363664,61374424..61374525,61379566..61379666))	CDS	1.03628e-49	240	333	[13, 342]
N5.HOG0046896	OG0002777	gnl|BL_ORD_ID|15586 lcl|NC_092208.1_cds_XP_042903024.1_15587 [gene=LOC107449296] [db_xref=GeneID:107449296] [protein=intraflagellar transport protein 80 homolog] [protein_id=XP_042903024.1] [location=complement(join(89769848..89769866,89770801..89770895,89772932..89773055,89775053..89775225,89778795..89778884,89780600..89780771,89785003..89785150,89787239..89787377,89789777..89789841,89789935..89790098,89791464..89791538,89792349..89792522,89793936..89794060,89796720..89796857,89798973..89799062,89800006..89800115,89801655..89801723,89802679..89802789,89804037..89804264,89805618..89805654))] [gbkey=CDS]	gnl|BL_ORD_ID|15586 lcl|NC_092208.1_cds_XP_042903024.1_15587	LOC107449296	GeneID:107449296	intraflagellar transport protein 80 homolog	XP_042903024.1	complement(join(89769848..89769866,89770801..89770895,89772932..89773055,89775053..89775225,89778795..89778884,89780600..89780771,89785003..89785150,89787239..89787377,89789777..89789841,89789935..89790098,89791464..89791538,89792349..89792522,89793936..89794060,89796720..89796857,89798973..89799062,89800006..89800115,89801655..89801723,89802679..89802789,89804037..89804264,89805618..89805654))	CDS	0.0	1173	1323	[1, 1320]
N5.HOG0046897	OG0002777	gnl|BL_ORD_ID|15586 lcl|NC_092208.1_cds_XP_042903024.1_15587 [gene=LOC107449296] [db_xref=GeneID:107449296] [protein=intraflagellar transport protein 80 homolog] [protein_id=XP_042903024.1] [location=complement(join(89769848..89769866,89770801..89770895,89772932..89773055,89775053..89775225,89778795..89778884,89780600..89780771,89785003..89785150,89787239..89787377,89789777..89789841,89789935..89790098,89791464..89791538,89792349..89792522,89793936..89794060,89796720..89796857,89798973..89799062,89800006..89800115,89801655..89801723,89802679..89802789,89804037..89804264,89805618..89805654))] [gbkey=CDS]	gnl|BL_ORD_ID|15586 lcl|NC_092208.1_cds_XP_042903024.1_15587	LOC107449296	GeneID:107449296	intraflagellar transport protein 80 homolog	XP_042903024.1	complement(join(89769848..89769866,89770801..89770895,89772932..89773055,89775053..89775225,89778795..89778884,89780600..89780771,89785003..89785150,89787239..89787377,89789777..89789841,89789935..89790098,89791464..89791538,89792349..89792522,89793936..89794060,89796720..89796857,89798973..89799062,89800006..89800115,89801655..89801723,89802679..89802789,89804037..89804264,89805618..89805654))	CDS	0.0	2037	2349	[1, 2346]
N5.HOG0046900	OG0002778	gnl|BL_ORD_ID|15654 lcl|NC_092208.1_cds_XP_042900663.1_15655 [gene=LOC107442172] [db_xref=GeneID:107442172] [protein=N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase isoform X2] [protein_id=XP_042900663.1] [location=join(91178983..91179049,91181811..91181967,91182044..91182156,91183706..91183818,91188229..91188395,91194411..91194518,91196266..91196399,91198097..91198188)] [gbkey=CDS]	gnl|BL_ORD_ID|15654 lcl|NC_092208.1_cds_XP_042900663.1_15655	LOC107442172	GeneID:107442172	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase isoform X2	XP_042900663.1	join(91178983..91179049,91181811..91181967,91182044..91182156,91183706..91183818,91188229..91188395,91194411..91194518,91196266..91196399,91198097..91198188)	CDS	4.29042e-166	702	981	[1, 951]
N5.HOG0046906	OG0002779	gnl|BL_ORD_ID|5322 lcl|NC_092205.1_cds_XP_071033792.1_5323 [gene=LOC107437458] [db_xref=GeneID:107437458] [protein=oxygen-dependent coproporphyrinogen-III oxidase] [protein_id=XP_071033792.1] [location=complement(join(67941797..67941883,67946438..67946540,67947382..67947488,67953117..67953196,67956771..67957008,67957090..67957159,67957566..67957684,67960446..67960520,67960731..67960781,67964080..67964157,67966219..67966279,67967578..67967657))] [gbkey=CDS]	gnl|BL_ORD_ID|5322 lcl|NC_092205.1_cds_XP_071033792.1_5323	LOC107437458	GeneID:107437458	oxygen-dependent coproporphyrinogen-III oxidase	XP_071033792.1	complement(join(67941797..67941883,67946438..67946540,67947382..67947488,67953117..67953196,67956771..67957008,67957090..67957159,67957566..67957684,67960446..67960520,67960731..67960781,67964080..67964157,67966219..67966279,67967578..67967657))	CDS	0.0	888	1140	[10, 1149]
N5.HOG0046925	OG0002781	gnl|BL_ORD_ID|2811 lcl|NC_092204.1_cds_XP_071040435.1_2812 [gene=LOC107454790] [db_xref=GeneID:107454790] [protein=uncharacterized protein isoform X3] [protein_id=XP_071040435.1] [location=join(98044486..98044836,98048915..98049844,98053628..98053736,98053826..98053854,98056634..98056667,98060694..98060737,98062032..98062122,98068074..98070926,98077308..98077391,98077493..98077540,98077623..98077648,98081118..98081171,98081301..98081552,98085012..98085216,98088795..98088963,98093777..98094474,98095916..98095962,98096310..98096358,98096901..98096941,98099877..98100147,98101584..98101749,98103072..98103757,98108931..98109023,98111798..98111835,98113372..98113480,98115415..98116060,98118385..98118599,98120871..98120929)] [gbkey=CDS]	gnl|BL_ORD_ID|2811 lcl|NC_092204.1_cds_XP_071040435.1_2812	LOC107454790	GeneID:107454790	uncharacterized protein isoform X3	XP_071040435.1	join(98044486..98044836,98048915..98049844,98053628..98053736,98053826..98053854,98056634..98056667,98060694..98060737,98062032..98062122,98068074..98070926,98077308..98077391,98077493..98077540,98077623..98077648,98081118..98081171,98081301..98081552,98085012..98085216,98088795..98088963,98093777..98094474,98095916..98095962,98096310..98096358,98096901..98096941,98099877..98100147,98101584..98101749,98103072..98103757,98108931..98109023,98111798..98111835,98113372..98113480,98115415..98116060,98118385..98118599,98120871..98120929)	CDS	0.0	1110	2805	[4738, 7464]
N5.HOG0046929	OG0002782	gnl|BL_ORD_ID|6277 lcl|NC_092205.1_cds_XP_042900781.1_6278 [gene=LOC107455729] [db_xref=GeneID:107455729] [protein=N-acetylglucosamine-6-phosphate deacetylase] [protein_id=XP_042900781.1] [location=join(100859342..100859546,100863594..100863733,100865277..100865331,100869377..100869586,100872147..100872235,100873544..100873688,100875874..100876003,100876082..100876128,100879027..100879217)] [gbkey=CDS]	gnl|BL_ORD_ID|6277 lcl|NC_092205.1_cds_XP_042900781.1_6278	LOC107455729	GeneID:107455729	N-acetylglucosamine-6-phosphate deacetylase	XP_042900781.1	join(100859342..100859546,100863594..100863733,100865277..100865331,100869377..100869586,100872147..100872235,100873544..100873688,100875874..100876003,100876082..100876128,100879027..100879217)	CDS	4.22077e-85	363	507	[691, 1197]
